IR_Wavelength_1,IR_Wavelength_2,IR_Wavelength_3,IR_Wavelength_4,IR_Wavelength_5,IR_Wavelength_6,IR_Wavelength_7,IR_Wavelength_8,Material_Type
962249,1763298,3084885,4802405,4642566,2746207,1226599,774821,PE
993954,1692864,2925784,4994277,5105834,3616696,1337543,1031634,PE
1037910,1881159,3167081,5193558,5210177,3002742,1218478,749483,PE
1330350,2331304,3890433,6479612,6034220,3508231,1606048,1054333,PE
1754086,3131401,5162362,8384928,8273925,4639701,2291949,1198229,PE
1370467,2396698,3988786,5813471,6249715,3217377,1539522,935865,PE
1037635,1760259,3007090,5311122,5594741,3840875,1404136,1072601,PE
1264866,2282716,3788664,6292486,6384775,4000696,1607558,1028755,PE
1111410,1936044,3309459,5640883,5466520,3376109,1315032,959680,PE
1023698,1761015,3003502,5116582,5202532,3413664,1340059,938472,PE
1237554,2109235,3519888,5709901,5844201,3783801,1491034,1096357,PE
996170,1693266,2985504,5417523,5303734,3552299,1299381,966345,PE
1267348,2202028,3699193,6170132,6236462,3936840,1599918,1075433,PE
1237964,2107510,3512629,5698076,5839176,3811930,1494166,1098203,PE
1018540,1799683,3043203,5022688,4791662,3005977,1281258,890147,PE
1386162,2322039,3810770,5972224,6097688,4034919,1628214,1161503,PE
1267083,2294651,3842651,6368997,6408525,3742905,1646802,984747,PE
1283764,2306813,3843372,6394622,6381835,3731811,1590573,978430,PE
901364,1531526,2951798,5578581,6222738,4284349,1353888,1252756,PE
906511,1545684,2717422,5277021,5325582,3667468,1268703,928997,PE
1726591,3074304,5107899,8386251,8175212,4557021,2281845,1235094,PE
627208,1033766,1517160,3227461,3822512,2356951,1020186,748658,PE
1281691,2240825,3716183,6195673,6246053,3814637,1583750,1012339,PE
1261280,2278726,3792824,6313565,6416210,4046948,1605339,1034855,PE
1036639,1757097,3125431,5816226,5735077,3428827,1330826,1036236,PE
1161473,1999294,3360110,5749827,5998405,3973467,1523830,1087699,PE
1291383,2323083,3874488,6464180,6383973,3731829,1602601,974185,PE
1265285,2272511,3775187,6242007,6330403,3772558,1595202,1007214,PE
1268577,2234228,3743805,6296395,6457833,4060992,1581249,1040493,PE
1682355,3001308,4990118,8303911,8027576,4508452,2216904,1195475,PE
1266799,2291339,3842502,6483874,6409095,3865981,1561582,983363,PE
991477,1694252,2924665,5259921,5393486,3774114,1352199,973428,PE
1764517,3153724,5188592,8384221,8223783,4694413,2314756,1199206,PE
1344007,2290452,3776376,6009445,6094879,3966533,1615651,1128091,PE
1324499,2310023,3911099,6270882,6631268,3954228,1762760,1151947,PE
1280294,2237784,3713287,6198654,6260182,3819606,1581332,1015537,PE
1037441,1884929,3173433,5165583,5089926,2919584,1216170,751493,PE
974879,1667511,2906398,5303775,5449095,3784975,1345524,965498,PE
1238709,2175189,3640129,6239914,6352576,4038641,1521344,965130,PE
1770511,3165774,5197130,8384055,8297760,4698456,2305595,1182209,PE
984404,1679132,2918524,5261273,5277201,3744956,1330012,969150,PE
946546,1618182,2838951,5282126,5381326,3747164,1315546,941643,PE
1341365,2321611,3922451,6434058,6623889,4061429,1752944,1133904,PE
1647260,2938205,4856427,7914751,7700495,4332061,2109668,1156089,PE
1029267,1759303,3045222,5399613,5584808,3640685,1373901,963304,PE
1088153,1855077,3227547,5777643,5707881,3549750,1384355,1043167,PE
1035166,1737842,2909965,4913733,5260610,4077759,1449993,1015590,PE
931929,1592450,2763129,5552851,5558711,3760131,1424046,1133159,PE
1257607,2189814,3665678,6128855,6222806,3915187,1593788,1063266,PE
1015358,1742281,3017313,5237525,5280084,3531687,1327831,931030,PE
1263163,2284747,3843958,6474930,6535702,3939003,1629131,979426,PE
1266484,2225158,3725199,6210490,6190406,3724934,1542922,984361,PE
1305717,2359478,3938678,6532418,6605927,3968358,1625451,1011750,PE
896594,1524067,2947442,5578079,6200605,4288883,1354447,1254014,PE
1780862,3187437,5219041,8383505,8312781,4735483,2314195,1172113,PE
589665,1019166,1681441,2358955,1945659,1223941,773774,626544,PE
1282540,2294262,3812281,6108552,6162354,3574187,1550026,925312,PE
1352465,2311611,3870399,6407949,6521862,4050950,1615470,1104951,PE
1257942,2199793,3679596,6165480,6384547,4022685,1590945,1026659,PE
1281977,2317004,3868402,6341457,6342065,3659078,1629576,989369,PE
1273488,2251440,3748615,6228378,6318611,3891510,1585800,1006950,PE
777390,1390283,2331719,3508538,2987738,1752998,955627,690142,PE
1203593,2052785,3407202,5623146,5787824,3927431,1533758,1069270,PE
1483068,2492272,4106921,5643284,5720985,2984972,1539583,985302,PE
1266784,2217935,3689275,6073361,6074676,3904401,1565669,1017766,PE
1267819,2225909,3732155,6209292,6156351,3677420,1526093,960165,PE
846496,1518001,2887209,6043688,5971109,4524310,1454531,1265954,PE
1197707,2050836,3427753,5682503,5900433,3854313,1521519,1100878,PE
1281025,2302166,3836766,6377101,6383438,3732810,1592447,981248,PE
1318464,2339356,3935196,6473234,6598844,4000860,1679397,1060744,PE
1038150,1857330,3143343,5196333,5236240,3114560,1252394,791317,PE
1355323,2299110,3785949,5999105,6093403,3982381,1618891,1137281,PE
1163164,2001852,3359388,5718344,5977520,3944984,1532014,1092403,PE
989857,1582652,3276968,5646356,5846534,4444967,1406486,1199485,PE
1380228,2378108,3999415,6654924,5978211,3406669,1631677,1101507,PE
1242044,2174627,3631894,6201279,6379003,3897146,1551321,1004821,PE
1212694,2069873,3429364,5643504,5816461,3942598,1536101,1070870,PE
1336313,2310520,3893318,6327470,6584090,3994289,1699243,1131925,PE
1251361,2188455,3702998,6299371,6402408,3856092,1536285,1009438,PE
1177018,2136037,3486382,5266222,5469386,3101389,1509622,927688,PE
1176440,2020172,3373850,5660823,5914664,3907426,1543201,1093715,PE
1747910,3086925,5041683,8122905,8071213,4645600,2217242,1153026,PE
1262110,2281978,3776121,6232043,6333649,3771648,1608327,1013911,PE
988108,1681069,2846032,4941367,5122006,3501195,1330286,985597,PE
1107092,1835363,3150560,5739602,6176292,4427633,1543844,1156403,PE
1281878,2300621,3836869,6378473,6387584,3756030,1591696,984338,PE
1259388,2202463,3664368,6048511,6063552,3878521,1565827,1031085,PE
1300605,2344915,3924781,6534379,6504640,3897590,1617491,991128,PE
935740,1608610,2802388,5038511,5022413,3292235,1300008,984145,PE
1359337,2383051,4020209,6050659,6271781,3517742,1602548,953238,PE
1295752,2341651,3924753,6572564,6541019,3936941,1622610,989813,PE
1722855,3063516,5082656,8301892,8134343,4527477,2238695,1236033,PE
1004433,1606720,3286479,5659513,5928206,4521939,1381162,1194589,PE
1262279,2205061,3683704,6132424,6340489,3966840,1581869,1001905,PE
1365238,2404940,4042580,5839673,6182745,3294370,1628560,953220,PE
898683,1639583,2968776,4475635,4193152,2649177,1259286,845302,PE
1309359,2244902,3727951,6060828,6169283,3979219,1617895,1117668,PE
1265360,2291359,3842937,6493438,6408676,3865634,1557886,981916,PE
1247850,2182683,3678380,6267457,6400184,3864801,1543425,1011220,PE
1368275,2395887,3978635,5803245,6247068,3187803,1533353,936697,PE
1554271,2721486,4572924,7486861,7206046,4001585,1794131,1026431,PE
954606,1685844,2942544,4736723,4642997,3030267,1299769,910523,PE
1262901,2210659,3702908,6378130,6545898,3987250,1536711,991407,PE
1239552,2168512,3654853,6268900,6439918,4072337,1545988,994295,PE
1272496,2211379,3721621,6217414,6276631,3922661,1582375,1031298,PE
1034852,1775251,3048353,5275847,5437825,3563057,1377958,956177,PE
1270234,2224023,3704386,6212663,6344100,3856092,1570534,1023863,PE
1021383,1791422,3087875,5319445,5257923,3284231,1262766,865507,PE
1282481,2292897,3840103,6384483,6415334,3867936,1602118,997641,PE
1409643,2424288,4096696,6675116,6180075,3601961,1585007,1037162,PE
1225957,2152295,3633419,6310814,6432689,4136058,1523968,979068,PE
1266382,2273189,3763095,6224213,6314123,3780108,1602990,1013947,PE
955158,1600926,2729960,4866062,5198047,3671642,1316635,1005778,PE
1589655,2810333,4637594,7605099,7489998,4247619,2001949,1104966,PE
951821,1515670,3289970,5659121,5788598,4489402,1362342,1214472,PE
1160140,1962209,3288341,5507629,5634369,3839019,1512516,1061936,PE
1106252,1860863,3273764,5921859,5781714,3568526,1363527,1114150,PE
854123,1497216,2843136,5943677,6015242,4534376,1532249,1240623,PE
1268952,2211095,3720069,6285803,6483996,4071850,1571425,1041948,PE
1248005,2187156,3644666,6182422,6282958,3939849,1528756,968441,PE
1258581,2204054,3669507,6199688,6319140,3921477,1541516,987573,PE
1042452,1772863,3028090,5436195,5578617,3764697,1369445,998180,PE
856111,1447375,2950548,5494524,5760957,4165447,1406543,1309386,PE
1331461,2316438,3921294,6350590,6637217,4005975,1770836,1146081,PE
1269728,2273614,3771280,6246103,6327299,3831983,1598983,1021527,PE
1120867,1857149,3162843,5752239,6258789,4510710,1514373,1151837,PE
1280662,2304115,3836467,6355440,6390698,3747522,1608151,981350,PE
1297143,2341993,3924216,6556014,6519733,3917544,1618016,988158,PE
1275305,2256103,3746801,6173654,6135880,3628109,1534226,930535,PE
1014035,1734821,2992526,5300838,5483384,3680225,1381164,972949,PE
1037488,1767970,3031336,5364701,5521114,3742044,1382116,997360,PE
1690153,3014251,5011357,8318340,8045753,4519177,2230015,1203722,PE
1448468,2451543,4055078,5606981,5895763,3206613,1606615,1001806,PE
1687094,2937119,4833977,7930738,7838991,4449776,2115348,1173267,PE
1278046,2234629,3715098,6189556,6266601,3848566,1580528,998814,PE
1266897,2202522,3720807,6411248,6403243,4028636,1560962,1000352,PE
1247738,2190891,3644990,6190817,6301417,3966265,1521600,958588,PE
997447,1704864,2941485,5339252,5532410,3796531,1366391,999408,PE
1176121,1974001,3449385,6070426,5834764,3424163,1378570,1188409,PE
1280234,2290121,3837803,6378499,6401523,3866429,1600876,997232,PE
885958,1502993,2953119,5548620,6090979,4271354,1369812,1267237,PE
1299621,2341946,3899343,6313626,6265218,3565123,1611320,998914,PE
902530,1571301,2794180,4945701,4840068,3128269,1278186,960679,PE
1281952,2240710,3715553,6183386,6237037,3800032,1577800,1012574,PE
1746924,3116412,5147201,8385308,8263532,4614081,2285998,1205215,PE
1275354,2269836,3769960,6217967,6175651,3621138,1542110,944921,PE
1072202,1801734,3096022,5356432,5556189,3888430,1410511,1136906,PE
1262903,2279469,3775760,6234509,6332645,3771846,1604818,1012239,PE
857294,1450634,2945106,5505229,5767325,4152649,1403173,1309227,PE
857535,1432246,2905692,5381345,5796941,4227287,1410937,1278605,PE
1290659,2322024,3867853,6348287,6327376,3652372,1600774,990284,PE
860572,1463887,2810537,5660526,5944888,3923363,1377050,1291598,PE
958381,1574942,2901336,5586889,6174148,4398570,1614418,1177402,PE
1290794,2322041,3867624,6455480,6380653,3729968,1593562,967988,PE
887283,1516831,2660534,5620007,5510225,3736034,1434056,1166803,PE
1254108,2183188,3646661,6100170,6167403,3810050,1535881,1039038,PE
915076,1559796,2743100,5291011,5323954,3655568,1271588,932458,PE
1264732,2278473,3785445,6305369,6379737,3997956,1604911,1024442,PE
1104330,1850412,3191280,5777996,6083052,4277282,1555414,1136725,PE
1295547,2241814,3713352,6076247,6245847,4061524,1610351,1074410,PE
1236579,2206803,3683113,6106812,6105360,3821101,1581752,1035495,PE
1385857,2321769,3810441,5972574,6098188,4035009,1628154,1161209,PE
1005596,1725504,2960539,5246276,5341744,3700862,1366382,955246,PE
1594728,2824368,4661305,7652568,7534432,4252627,2017137,1099270,PE
1281836,2292310,3837724,6375630,6413674,3864315,1605101,997627,PE
1232010,2113562,3510903,5695847,5739255,3665630,1487839,1076817,PE
1039896,1768313,3029850,5402997,5533345,3792517,1371972,1004176,PE
1282014,2241101,3715932,6189982,6240535,3805663,1581008,1013179,PE
916808,1575271,2775368,5045584,5007495,3286935,1289966,994229,PE
997152,1703068,2877894,4962038,5101133,3454407,1334034,980058,PE
1375240,2404853,4059873,5867507,6217397,3374417,1618097,943701,PE
970729,1661046,2904031,5286817,5415935,3762659,1341596,950949,PE
1674728,2957607,4963711,8042398,7881172,4571537,2161078,1292450,PE
1002595,1713385,2949488,5347345,5551415,3799166,1371151,1007143,PE
1262139,2192262,3657424,6041682,6130195,3799598,1567477,1016020,PE
1284639,2306738,3897074,6439429,6418931,3754446,1682599,1050111,PE
1404988,2437449,4071948,5791580,6018000,3168299,1593196,959653,PE
882079,1495306,2955189,5537875,6050996,4264961,1375416,1272059,PE
1266563,2293615,3838698,6364676,6407206,3748829,1641798,980805,PE
1261091,2219392,3729719,6215396,6164692,3684892,1524882,969204,PE
1020186,1739160,3071667,5648099,5778488,3640412,1308774,915837,PE
1274125,2268854,3768593,6254266,6323779,3866642,1593701,1025848,PE
1254469,2205254,3668793,6124826,6312381,4071062,1600314,1033189,PE
949383,1511893,3268215,5622374,5786519,4427680,1355700,1222149,PE
1323071,2339670,3906160,6535995,6200886,3617927,1613595,1027861,PE
1156430,1991667,3362262,5843709,6060681,4058402,1499426,1073672,PE
1713199,3036274,5024339,8066441,7857713,4491527,2154598,1265907,PE
1243883,2161340,3600568,5979921,6074984,3757630,1555691,1048237,PE
1545691,2697191,4563216,7451488,7100403,3916158,1722106,1006372,PE
1271138,2297274,3855306,6385301,6410701,3745242,1655423,1000452,PE
1066010,1838510,3183016,5551807,5395326,3445909,1309211,964123,PE
1023961,1750430,2999675,5337597,5556198,3726246,1390527,1004719,PE
1263678,2225101,3700787,6109969,6165714,3763692,1557049,1017402,PE
1290658,2321277,3876848,6461526,6387536,3734048,1611136,982378,PE
1296299,2336382,3918565,6430564,6409219,3735212,1669812,1035922,PE
1031870,1764539,3038773,5349252,5546467,3641484,1387836,974111,PE
1274181,2230566,3742035,6243691,6285382,3904652,1588638,1046308,PE
1281296,2238960,3737032,6197068,6139645,3662456,1528518,942060,PE
1691394,2950456,4860359,7974034,7867735,4462117,2132034,1180092,PE
1291478,2340153,3899150,6461317,6454203,3807987,1627553,965064,PE
1675027,2937864,4840219,7911780,7785228,4407570,2111795,1168144,PE
910459,1537722,2970454,5545254,5961946,4008267,1391616,1305967,PE
1266894,2279567,3796945,6399610,6504210,3927988,1608783,980483,PE
1268744,2290270,3814425,6397671,6487359,3918467,1619694,982358,PE
1270744,2219484,3702744,6199171,6333431,3883518,1569219,1006146,PE
1071041,1859691,3201973,6288403,5834228,3669572,1526106,1167584,PE
1295280,2333690,3883337,6302009,6255793,3570326,1602448,992001,PE
1274887,2294894,3808129,6247428,6211511,3594770,1560761,959522,PE
1123330,1979420,3346042,5540221,5452102,3301005,1358490,952522,PE
1717530,3059688,5085917,8368995,8109564,4556827,2276044,1232673,PE
1267648,2226376,3724535,6209432,6194399,3731365,1545995,986555,PE
1272068,2238330,3733005,6205755,6315154,3904501,1580494,990772,PE
870480,1486645,2771439,5646240,5703435,3895566,1405576,1266433,PE
972377,1655680,2890502,5277985,5446799,3818846,1328904,979826,PE
1259978,2201210,3672560,6208171,6363606,3870733,1563589,1021141,PE
1093575,1882840,3254905,5713555,5586106,3469046,1347091,1007486,PE
1267852,2288163,3801556,6309106,6384435,3971062,1608412,1022144,PE
1293877,2346078,3908394,6455062,6455374,3804417,1635369,972457,PE
853249,1437661,2972142,5451695,5735348,4212089,1419597,1308606,PE
1663410,2908077,4789458,7859264,7761015,4399362,2090087,1154255,PE
1275871,2254014,3734799,6207346,6271659,3798829,1591561,1013834,PE
1031444,1756461,3010295,5386912,5547343,3800170,1375553,1011613,PE
1253285,2198760,3661534,6186983,6300332,3958577,1532620,959286,PE
1296466,2341421,3924105,6560245,6522684,3921447,1618119,987578,PE
1261331,2262720,3780383,6321113,6447991,4079299,1596639,1040278,PE
1002654,1715127,2918638,4969957,5067194,3464839,1335776,999343,PE
977386,1668394,2930989,5335045,5368229,3696976,1323366,954859,PE
1279344,2231440,3771806,6286262,6317171,3776763,1538442,977555,PE
1293378,2327999,3880596,6443022,6474978,3873584,1618136,992209,PE
1259860,2220054,3731049,6217297,6167667,3683833,1525403,970598,PE
1289387,2318114,3880980,6456878,6393774,3737932,1626080,996723,PE
1280807,2235005,3747581,6247981,6285020,3791777,1557198,992733,PE
1265458,2203681,3706413,6250125,6469852,4028919,1575346,1031675,PE
1035759,1758056,3003920,5315575,5594790,3837988,1402354,1068744,PE
1340496,2370390,3982496,6135419,6270232,3532589,1605870,968246,PE
1147954,1934200,3370489,5956850,5808204,3534145,1361870,1107985,PE
956401,1600724,3060476,5476771,6249257,4127108,1401047,1277785,PE
1639315,2893994,4959922,8272999,8147444,4726785,2276580,1302741,PE
1450092,2449239,4051690,5595064,5894447,3201963,1601298,995042,PE
1418439,2451343,4153114,6661352,6347097,3701354,1561781,988017,PE
1258281,2184652,3658833,6095923,6166658,3855672,1593334,1047872,PE
1212139,2070300,3430145,5645256,5817448,3944288,1537601,1070722,PE
1311894,2267487,3777330,6179308,6071125,3653664,1512313,978922,PE
1307715,2351675,3922936,6470543,6461779,3837146,1618378,994525,PE
1268599,2245020,3751379,6272185,6346417,3868896,1575201,1021635,PE
1375753,2419323,4070692,6567755,6367699,3707100,1598054,999889,PE
1178993,2075161,3459280,5751700,5704659,3454758,1519861,993950,PE
1290295,2336512,3901959,6457126,6457073,3808428,1640376,978746,PE
906944,1551475,2731829,5197622,5208968,3517037,1274647,950284,PE
1257234,2183863,3656633,6100380,6169256,3850850,1584245,1048354,PE
1260600,2186400,3663705,6086052,6160903,3866349,1613463,1046805,PE
1707130,3026271,5008273,8054990,7835437,4485363,2146042,1260796,PE
1420516,2387480,3968356,5691616,5937908,3041244,1503033,908528,PE
983681,1756935,3020904,5059764,4679054,2834516,1243864,870973,PE
970757,1637263,2810825,4896067,5136281,3638124,1322446,1023704,PE
901536,1537709,2702641,5332419,5353892,3675084,1293542,966794,PE
960389,1643377,2880976,5292974,5405748,3777448,1336600,952510,PE
1207021,2125565,3490660,5570317,5516717,3339016,1498115,1009442,PE
1264058,2179915,3636820,5775062,5661811,3663371,1584486,1105633,PE
1137627,1917623,3228794,5446237,5580087,3813853,1498455,1065674,PE
1249844,2181361,3647020,6124678,6178343,3822378,1536333,1050080,PE
870631,1487019,2755473,5650536,5686022,3878470,1410546,1260869,PE
993721,1681030,2894431,5159973,5404512,3918894,1364353,1001663,PE
1047907,1783955,3143529,5730103,5744848,3598542,1344286,987709,PE
1007836,1722061,2957638,5355584,5570765,3801850,1375998,1015019,PE
1227830,2154895,3637291,6310273,6435069,4133961,1525922,981883,PE
1199261,2086468,3464273,5684901,5607991,3427283,1451506,989604,PE
1265220,2216256,3735069,6399864,6406098,4035574,1568861,1005871,PE
1275225,2305720,3836438,6305192,6413683,3781791,1657525,981156,PE
1120862,1897564,3252738,5837440,6099094,4232367,1526166,1108966,PE
1268781,2268341,3755942,6219949,6303388,3784841,1600101,1013919,PE
1264069,2221736,3725438,6194411,6173106,3697075,1528189,978469,PE
1071011,1766064,3160378,5709102,6027914,4341742,1550456,1169130,PE
1263050,2253156,3769544,6316620,6455954,4080721,1591463,1041291,PE
1177389,2047310,3433860,5700320,5698588,3435222,1413550,938027,PE
1245882,2179076,3640569,6204760,6387237,3879201,1559278,1016468,PE
1300755,2345042,3924806,6533436,6503982,3896720,1617468,991257,PE
1276957,2289788,3832544,6381609,6416380,3876908,1605034,993324,PE
1700013,2980763,4920092,8076195,7965333,4479519,2164385,1190126,PE
1259669,2224939,3732807,6207981,6163077,3674099,1526674,965207,PE
1348932,2319478,3879553,5901933,6132774,3015701,1466656,875447,PE
1188812,2036806,3392346,5654504,5881293,3918817,1540395,1086056,PE
1275515,2306087,3836366,6303377,6413863,3783014,1657939,981194,PE
1266692,2201503,3696380,6163144,6233791,3938290,1601374,1077225,PE
1275694,2269056,3769020,6217188,6174361,3622212,1541727,944618,PE
1280109,2235357,3712237,6115011,6196160,3734206,1540903,1003972,PE
1277652,2307399,3836026,6297145,6414927,3795517,1657032,982475,PE
1272971,2246665,3742929,6220138,6317352,3896242,1583867,1001057,PE
1034749,1772679,3124784,5657611,5720678,3584304,1303863,917486,PE
1272530,2230755,3706083,6109666,6181878,3750166,1549370,1011549,PE
1261198,2186623,3665203,6084459,6161906,3871119,1621556,1044076,PE
1420968,2431896,4027679,5668929,6016311,3206680,1584807,981258,PE
941506,1589377,2737408,4920372,5142614,3553021,1307594,1000918,PE
1280732,2296289,3837276,6354933,6414005,3846172,1618795,993631,PE
1245039,2183182,3638783,6195776,6338194,3933502,1535688,980503,PE
1133730,1934261,3300568,5883703,6111579,4197410,1503403,1087363,PE
978500,1665485,2900605,5212045,5192785,3679917,1307431,975276,PE
1110515,1877128,3175858,5443484,5561340,3804010,1462103,1041863,PE
994684,1700628,2909676,5090365,5129081,3526243,1324370,974151,PE
1170017,2028216,3412671,5701799,5690054,3444512,1403627,948556,PE
956999,1626589,2858077,5272076,5245290,3735567,1292740,965828,PE
885468,1508210,2920852,5597499,6046562,4170828,1359291,1276714,PE
852988,1435746,2965447,5455569,5752547,4221987,1426420,1305877,PE
1239378,2109535,3517120,5700939,5840350,3804694,1491781,1099703,PE
979648,1665813,2898836,5284006,5475362,3831271,1332086,995230,PE
1262542,2211096,3689528,6181220,6305981,3938232,1555018,965033,PE
1329654,2390630,3980099,6631565,6713495,3991872,1685291,1044785,PE
1683249,2938710,4842330,7968290,7853618,4452496,2121033,1172149,PE
1342083,2381323,3991991,6529318,6430247,3804335,1598740,995564,PE
1268925,2290260,3814824,6397317,6485795,3917551,1619371,982600,PE
1598273,2832379,4832372,8188228,8011873,4620042,2183644,1231647,PE
898998,1528552,2947126,5582957,6221598,4291108,1351861,1251680,PE
1263339,2221117,3726039,6198025,6172057,3695385,1527610,977308,PE
1056766,1796901,3034861,5547216,5727689,3675543,1368955,981973,PE
986704,1669390,2897438,5174529,5227514,3843284,1336837,987415,PE
1293623,2340488,3917829,6540520,6512153,3900224,1622347,979921,PE
956661,1589628,3100559,5403415,6094387,4055297,1437575,1304688,PE
1787191,3184316,5176626,8247095,8221472,4772640,2283366,1139370,PE
1053662,1790665,3032610,5551525,5718191,3684807,1361773,990053,PE
1656528,2958442,4919777,8256122,7967375,4472932,2173480,1168161,PE
1176889,2140369,3488956,5245100,5458566,3085015,1514757,927204,PE
1245622,2173435,3618082,6003525,6046109,3831676,1567128,1057276,PE
1261053,2194841,3689462,6211421,6455538,3974383,1578600,1017391,PE
1011464,1737563,3040337,5395000,5286579,3453175,1289347,935143,PE
941399,1727195,3146791,5167320,5925331,3546100,1394858,875611,PE
1308917,2368922,3941657,6421629,6399993,3716296,1654894,1018635,PE
1222457,2094207,3559671,5949217,5760387,3260263,1425903,1115467,PE
1040555,1772101,3128750,5714520,5753895,3607216,1334478,969286,PE
1252305,2180765,3645028,6116404,6177963,3818462,1533665,1046675,PE
1260936,2204661,3694272,6335323,6525193,3964627,1545042,990465,PE
1244421,2181417,3637362,6196911,6346612,3926003,1538912,985519,PE
1274418,2238845,3747812,6246515,6293755,3898132,1589469,1041985,PE
1116269,1938290,3301350,6172455,5888659,3690282,1539567,1149939,PE
1048463,1774155,3066411,5456577,5543847,3849955,1378861,1085774,PE
1005785,1618650,3254084,5658671,5882133,4424707,1434743,1193527,PE
1262211,2196793,3693724,6216976,6456711,3989030,1578989,1022128,PE
1142644,2028551,3425882,5816150,5864626,3482826,1533323,946783,PE
1307045,2364012,3933621,6426915,6397572,3717690,1647513,1012204,PE
967925,1591878,2918364,5596834,6166411,4392744,1612083,1176306,PE
1733682,3080243,5073634,8102339,7928600,4565018,2183540,1242722,PE
1283068,2312800,3853081,6425453,6483185,3893572,1619428,987739,PE
1482612,2563003,4352158,7041634,6678160,3780507,1609401,985171,PE
1269510,2211446,3723978,6320401,6471952,4075151,1568279,1036568,PE
1055605,1775795,3051981,5252872,5601413,3902932,1431216,1141852,PE
1029401,1768688,3060674,5270512,5305311,3453293,1332406,923972,PE
1250284,2184568,3643443,6101054,6360670,4015436,1574652,1023838,PE
1273059,2290341,3840048,6428080,6400779,3865025,1581884,989975,PE
1245284,2183880,3639345,6195327,6334862,3936470,1534411,978518,PE
1011053,1732650,2971549,5265656,5393751,3707469,1377903,966995,PE
1260445,2200167,3704697,6300857,6476517,4097457,1559951,1030891,PE
1348644,2318320,3878078,5903461,6131046,3013174,1465661,874514,PE
1267413,2231853,3711587,6079423,6104865,3859270,1593718,1065889,PE
1262203,2194027,3654086,6027606,6120222,3772947,1546376,1005013,PE
1280505,2290263,3837811,6378957,6403217,3866888,1600900,997454,PE
1598056,2831534,4673301,7666075,7542601,4256430,2022535,1102847,PE
1688152,2939153,4837506,7934306,7841399,4451850,2116510,1174973,PE
1617639,2873705,4743906,7745571,7590680,4278814,2054309,1123900,PE
1270354,2220886,3710323,6181989,6316232,3912100,1572542,978682,PE
1286384,2333103,3892191,6468571,6454312,3827232,1617997,967674,PE
1258807,2189506,3650921,6057842,6139870,3788117,1541658,1019125,PE
872275,1475882,2960422,5510722,5949952,4248803,1389578,1284247,PE
874506,1491651,2899575,5609032,5900737,4069596,1365763,1297739,PE
1002024,1712441,2948602,5346448,5549309,3798874,1370624,1006286,PE
1136502,2026462,3425610,5839205,5894603,3492230,1559581,950891,PE
1281110,2303528,3836543,6364105,6387389,3741628,1601015,981338,PE
1265711,2208023,3684733,6198716,6320695,3859703,1564544,1020821,PE
1240389,2208235,3683907,6102537,6101285,3831523,1579658,1033155,PE
1155461,1978876,3327638,5673940,5960027,3955285,1550613,1108692,PE
1059688,1775989,3227277,5470371,6168678,3950230,1478336,1237429,PE
546587,939212,1512999,2156432,1823994,1118728,740249,600718,PE
1277205,2304157,3837433,6415462,6487852,3904939,1620163,985197,PE
1451981,2449176,4051364,5589663,5888643,3192987,1596464,990895,PE
1263908,2199278,3684462,6133529,6222473,3944435,1607545,1084818,PE
1307590,2347932,3923066,6468495,6456391,3830408,1623666,1005595,PE
897234,1588581,2937755,6053052,5946584,4518050,1506791,1242763,PE
1014645,1732948,2981901,5403192,5619086,3784072,1372005,1010205,PE
1305949,2356161,3929266,6570012,6672181,3994080,1678591,1038132,PE
1314592,2370004,3939400,6574122,6690037,4001539,1686490,1049330,PE
1669550,2976035,4923684,8011722,7794609,4384738,2155434,1180051,PE
1568438,2757589,4603596,7544895,7322145,4090483,1872982,1052079,PE
1153453,1978998,3342778,5643118,5969495,3903960,1537659,1116357,PE
1261286,2209260,3698482,6401769,6550239,3964124,1529722,977799,PE
1326033,2367064,3958616,6500289,6446056,3822641,1607515,997643,PE
1241118,2112005,3522599,5704410,5841770,3795812,1488838,1101541,PE
1338192,2402214,4003071,6663809,6726678,3986490,1684739,1042341,PE
1345335,2404495,4041313,6500572,6416341,3562883,1624970,992701,PE
967494,1647870,2892663,5275877,5292484,3763470,1312600,964625,PE
1726645,3074508,5108772,8386220,8163374,4560393,2284472,1237076,PE
982022,1668067,2934253,5322357,5248144,3685918,1300412,974171,PE
1383853,2404522,4072802,5890203,6248765,3439636,1606474,935117,PE
1288924,2329295,3900775,6452836,6447828,3795343,1650611,996045,PE
861074,1465357,2622918,5714337,5766869,3720571,1433260,1227760,PE
1332801,2317673,3923257,6365933,6638362,4015936,1772390,1144952,PE
999839,1711578,2941439,5181817,5282491,3702514,1360966,979379,PE
881317,1478987,2763366,5670175,6210230,3771533,1407269,1267464,PE
1255686,2154998,3594985,5749199,5728295,3711760,1549044,1104224,PE
964298,1649998,2889948,5287141,5410034,3779558,1335741,949599,PE
1303215,2349084,3917413,6467788,6462517,3832110,1622189,986365,PE
1280555,2290289,3837812,6379041,6403525,3866971,1600904,997494,PE
1007244,1711894,3016636,5429692,5307617,3542362,1305803,971001,PE
1263662,2221759,3733915,6214180,6158088,3684850,1522920,974459,PE
1167520,2060049,3463806,5870753,5946163,3590356,1564764,1012948,PE
1123253,2058609,3376310,5144309,5321789,2986167,1418463,854152,PE
896311,1487107,2847772,5544477,6224018,4382607,1524978,1209884,PE
